Fecha;Sensor;Lectura;Unidades de Lectura;Medida;Unidades de Medida;Flag;Flag Manipulación;Observaciones
05/07/2013 08:00:00;E012TEMPMED;28,30;ºC;28,30;ºC;M;NC;
06/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/07/2013 08:00:00;E012NEMBA;712,99;m.s.n.m.;712,99;m.s.n.m.;M;NC;
06/07/2013 08:00:00;E012TEMPMED;27,00;ºC;27,00;ºC;M;NC;
07/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/07/2013 08:00:00;E012NEMBA;712,97;m.s.n.m.;712,97;m.s.n.m.;M;NC;
07/07/2013 08:00:00;E012TEMPMED;27,00;ºC;27,00;ºC;M;NC;
08/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/07/2013 08:00:00;E012NEMBA;712,95;m.s.n.m.;712,95;m.s.n.m.;M;NC;
08/07/2013 08:00:00;E012TEMPMED;26,90;ºC;26,90;ºC;M;NC;
09/07/2013 08:00:00;E012LLUVIAS;17,80;l/m²;17,80;l/m²;M;NC;
09/07/2013 08:00:00;E012NEMBA;712,93;m.s.n.m.;712,93;m.s.n.m.;M;NC;
09/07/2013 08:00:00;E012TEMPMED;25,70;ºC;25,70;ºC;M;NC;
10/07/2013 08:00:00;E012LLUVIAS;0,40;l/m²;0,40;l/m²;M;NC;
10/07/2013 08:00:00;E012NEMBA;712,97;m.s.n.m.;712,97;m.s.n.m.;M;NC;
10/07/2013 08:00:00;E012TEMPMED;26,70;ºC;26,70;ºC;M;NC;
11/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
11/07/2013 08:00:00;E012NEMBA;712,96;m.s.n.m.;712,96;m.s.n.m.;M;NC;
11/07/2013 08:00:00;E012TEMPMED;26,60;ºC;26,60;ºC;M;NC;
12/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
12/07/2013 08:00:00;E012NEMBA;712,94;m.s.n.m.;712,94;m.s.n.m.;M;NC;
12/07/2013 08:00:00;E012TEMPMED;26,00;ºC;26,00;ºC;M;NC;
13/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/07/2013 08:00:00;E012NEMBA;712,92;m.s.n.m.;712,92;m.s.n.m.;M;NC;
13/07/2013 08:00:00;E012TEMPMED;25,40;ºC;25,40;ºC;M;NC;
14/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/07/2013 08:00:00;E012NEMBA;712,90;m.s.n.m.;712,90;m.s.n.m.;M;NC;
14/07/2013 08:00:00;E012TEMPMED;24,00;ºC;24,00;ºC;M;NC;
15/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
15/07/2013 08:00:00;E012NEMBA;712,88;m.s.n.m.;712,88;m.s.n.m.;M;NC;
15/07/2013 08:00:00;E012TEMPMED;24,50;ºC;24,50;ºC;M;NC;
16/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
16/07/2013 08:00:00;E012NEMBA;712,86;m.s.n.m.;712,86;m.s.n.m.;M;NC;
16/07/2013 08:00:00;E012TEMPMED;25,40;ºC;25,40;ºC;M;NC;
17/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
17/07/2013 08:00:00;E012NEMBA;712,84;m.s.n.m.;712,84;m.s.n.m.;M;NC;
17/07/2013 08:00:00;E012TEMPMED;25,90;ºC;25,90;ºC;M;NC;
18/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/07/2013 08:00:00;E012NEMBA;712,82;m.s.n.m.;712,82;m.s.n.m.;M;NC;
18/07/2013 08:00:00;E012TEMPMED;27,20;ºC;27,20;ºC;M;NC;
19/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/07/2013 08:00:00;E012NEMBA;712,80;m.s.n.m.;712,80;m.s.n.m.;M;NC;
19/07/2013 08:00:00;E012TEMPMED;27,50;ºC;27,50;ºC;M;NC;
20/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
20/07/2013 08:00:00;E012NEMBA;712,78;m.s.n.m.;712,78;m.s.n.m.;M;NC;
20/07/2013 08:00:00;E012TEMPMED;27,90;ºC;27,90;ºC;M;NC;
21/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
21/07/2013 08:00:00;E012NEMBA;712,76;m.s.n.m.;712,76;m.s.n.m.;M;NC;
21/07/2013 08:00:00;E012TEMPMED;27,50;ºC;27,50;ºC;M;NC;
22/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
22/07/2013 08:00:00;E012NEMBA;712,74;m.s.n.m.;712,74;m.s.n.m.;M;NC;
22/07/2013 08:00:00;E012TEMPMED;27,50;ºC;27,50;ºC;M;NC;
23/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
23/07/2013 08:00:00;E012NEMBA;712,72;m.s.n.m.;712,72;m.s.n.m.;M;NC;
23/07/2013 08:00:00;E012TEMPMED;28,20;ºC;28,20;ºC;M;NC;
24/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
24/07/2013 08:00:00;E012NEMBA;712,70;m.s.n.m.;712,70;m.s.n.m.;M;NC;
24/07/2013 08:00:00;E012TEMPMED;31,10;ºC;31,10;ºC;M;NC;
25/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
25/07/2013 08:00:00;E012NEMBA;712,68;m.s.n.m.;712,68;m.s.n.m.;M;NC;
25/07/2013 08:00:00;E012TEMPMED;27,70;ºC;27,70;ºC;M;NC;
26/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
26/07/2013 08:00:00;E012NEMBA;712,66;m.s.n.m.;712,66;m.s.n.m.;M;NC;
26/07/2013 08:00:00;E012TEMPMED;27,40;ºC;27,40;ºC;M;NC;
27/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
27/07/2013 08:00:00;E012NEMBA;712,64;m.s.n.m.;712,64;m.s.n.m.;M;NC;
27/07/2013 08:00:00;E012TEMPMED;22,80;ºC;22,80;ºC;M;NC;
28/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
28/07/2013 08:00:00;E012NEMBA;712,62;m.s.n.m.;712,62;m.s.n.m.;M;NC;
28/07/2013 08:00:00;E012TEMPMED;21,70;ºC;21,70;ºC;M;NC;
29/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
29/07/2013 08:00:00;E012NEMBA;712,59;m.s.n.m.;712,59;m.s.n.m.;M;NC;
29/07/2013 08:00:00;E012TEMPMED;22,20;ºC;22,20;ºC;M;NC;
30/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
30/07/2013 08:00:00;E012NEMBA;712,57;m.s.n.m.;712,57;m.s.n.m.;M;NC;
30/07/2013 08:00:00;E012TEMPMED;25,40;ºC;25,40;ºC;M;NC;
31/07/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
31/07/2013 08:00:00;E012NEMBA;712,55;m.s.n.m.;712,55;m.s.n.m.;M;NC;
31/07/2013 08:00:00;E012TEMPMED;26,60;ºC;26,60;ºC;M;NC;
01/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
01/08/2013 08:00:00;E012NEMBA;712,53;m.s.n.m.;712,53;m.s.n.m.;M;NC;
01/08/2013 08:00:00;E012TEMPMED;28,30;ºC;28,30;ºC;M;NC;
02/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
02/08/2013 08:00:00;E012NEMBA;712,51;m.s.n.m.;712,51;m.s.n.m.;M;NC;
02/08/2013 08:00:00;E012TEMPMED;29,20;ºC;29,20;ºC;M;NC;
03/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
03/08/2013 08:00:00;E012NEMBA;712,49;m.s.n.m.;712,49;m.s.n.m.;M;NC;
03/08/2013 08:00:00;E012TEMPMED;27,50;ºC;27,50;ºC;M;NC;
04/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/08/2013 08:00:00;E012NEMBA;712,46;m.s.n.m.;712,46;m.s.n.m.;M;NC;
04/08/2013 08:00:00;E012TEMPMED;27,00;ºC;27,00;ºC;M;NC;
05/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
05/08/2013 08:00:00;E012NEMBA;712,44;m.s.n.m.;712,44;m.s.n.m.;M;NC;
05/08/2013 08:00:00;E012TEMPMED;26,40;ºC;26,40;ºC;M;NC;
06/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/08/2013 08:00:00;E012NEMBA;712,42;m.s.n.m.;712,42;m.s.n.m.;M;NC;
06/08/2013 08:00:00;E012TEMPMED;26,20;ºC;26,20;ºC;M;NC;
07/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/08/2013 08:00:00;E012NEMBA;712,40;m.s.n.m.;712,40;m.s.n.m.;M;NC;
07/08/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
08/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/08/2013 08:00:00;E012NEMBA;712,38;m.s.n.m.;712,38;m.s.n.m.;M;NC;
08/08/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
09/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/08/2013 08:00:00;E012NEMBA;712,36;m.s.n.m.;712,36;m.s.n.m.;M;NC;
09/08/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
10/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
10/08/2013 08:00:00;E012NEMBA;712,34;m.s.n.m.;712,34;m.s.n.m.;M;NC;
10/08/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
11/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
11/08/2013 08:00:00;E012NEMBA;712,31;m.s.n.m.;712,31;m.s.n.m.;M;NC;
11/08/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
12/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
12/08/2013 08:00:00;E012NEMBA;712,29;m.s.n.m.;712,29;m.s.n.m.;M;NC;
12/08/2013 08:00:00;E012TEMPMED;27,80;ºC;27,80;ºC;M;NC;
13/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/08/2013 08:00:00;E012NEMBA;712,27;m.s.n.m.;712,27;m.s.n.m.;M;NC;
13/08/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
14/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/08/2013 08:00:00;E012NEMBA;712,25;m.s.n.m.;712,25;m.s.n.m.;M;NC;
14/08/2013 08:00:00;E012TEMPMED;27,40;ºC;27,40;ºC;M;NC;
15/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
15/08/2013 08:00:00;E012NEMBA;712,23;m.s.n.m.;712,23;m.s.n.m.;M;NC;
15/08/2013 08:00:00;E012TEMPMED;27,80;ºC;27,80;ºC;M;NC;
16/08/2013 08:00:00;E012LLUVIAS;0,30;l/m²;0,30;l/m²;M;NC;
16/08/2013 08:00:00;E012NEMBA;712,20;m.s.n.m.;712,20;m.s.n.m.;M;NC;
16/08/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
17/08/2013 08:00:00;E012LLUVIAS;2,30;l/m²;2,30;l/m²;M;NC;
17/08/2013 08:00:00;E012NEMBA;712,18;m.s.n.m.;712,18;m.s.n.m.;M;NC;
17/08/2013 08:00:00;E012TEMPMED;26,40;ºC;26,40;ºC;M;NC;
18/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/08/2013 08:00:00;E012NEMBA;712,16;m.s.n.m.;712,16;m.s.n.m.;M;NC;
18/08/2013 08:00:00;E012TEMPMED;27,20;ºC;27,20;ºC;M;NC;
19/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/08/2013 08:00:00;E012NEMBA;712,14;m.s.n.m.;712,14;m.s.n.m.;M;NC;
19/08/2013 08:00:00;E012TEMPMED;28,30;ºC;28,30;ºC;M;NC;
20/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
20/08/2013 08:00:00;E012NEMBA;712,12;m.s.n.m.;712,12;m.s.n.m.;M;NC;
20/08/2013 08:00:00;E012TEMPMED;27,40;ºC;27,40;ºC;M;NC;
21/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
21/08/2013 08:00:00;E012NEMBA;712,10;m.s.n.m.;712,10;m.s.n.m.;M;NC;
21/08/2013 08:00:00;E012TEMPMED;27,20;ºC;27,20;ºC;M;NC;
22/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
22/08/2013 08:00:00;E012NEMBA;712,07;m.s.n.m.;712,07;m.s.n.m.;M;NC;
22/08/2013 08:00:00;E012TEMPMED;27,40;ºC;27,40;ºC;M;NC;
23/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
23/08/2013 08:00:00;E012NEMBA;712,05;m.s.n.m.;712,05;m.s.n.m.;M;NC;
23/08/2013 08:00:00;E012TEMPMED;25,70;ºC;25,70;ºC;M;NC;
24/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
24/08/2013 08:00:00;E012NEMBA;712,04;m.s.n.m.;712,04;m.s.n.m.;M;NC;
24/08/2013 08:00:00;E012TEMPMED;24,80;ºC;24,80;ºC;M;NC;
25/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
25/08/2013 08:00:00;E012NEMBA;712,02;m.s.n.m.;712,02;m.s.n.m.;M;NC;
25/08/2013 08:00:00;E012TEMPMED;26,40;ºC;26,40;ºC;M;NC;
26/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
26/08/2013 08:00:00;E012NEMBA;712,00;m.s.n.m.;712,00;m.s.n.m.;M;NC;
26/08/2013 08:00:00;E012TEMPMED;24,20;ºC;24,20;ºC;M;NC;
27/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
27/08/2013 08:00:00;E012NEMBA;711,98;m.s.n.m.;711,98;m.s.n.m.;M;NC;
27/08/2013 08:00:00;E012TEMPMED;25,30;ºC;25,30;ºC;M;NC;
28/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
28/08/2013 08:00:00;E012NEMBA;711,97;m.s.n.m.;711,97;m.s.n.m.;M;NC;
28/08/2013 08:00:00;E012TEMPMED;20,90;ºC;20,90;ºC;M;NC;
29/08/2013 08:00:00;E012LLUVIAS;11,30;l/m²;11,30;l/m²;M;NC;
29/08/2013 08:00:00;E012NEMBA;711,95;m.s.n.m.;711,95;m.s.n.m.;M;NC;
29/08/2013 08:00:00;E012TEMPMED;19,50;ºC;19,50;ºC;M;NC;
30/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
30/08/2013 08:00:00;E012NEMBA;711,94;m.s.n.m.;711,94;m.s.n.m.;M;NC;
30/08/2013 08:00:00;E012TEMPMED;20,10;ºC;20,10;ºC;M;NC;
31/08/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
31/08/2013 08:00:00;E012NEMBA;711,92;m.s.n.m.;711,92;m.s.n.m.;M;NC;
31/08/2013 08:00:00;E012TEMPMED;21,50;ºC;21,50;ºC;M;NC;
01/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
01/09/2013 08:00:00;E012NEMBA;711,90;m.s.n.m.;711,90;m.s.n.m.;M;NC;
01/09/2013 08:00:00;E012TEMPMED;22,20;ºC;22,20;ºC;M;NC;
02/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
02/09/2013 08:00:00;E012NEMBA;711,89;m.s.n.m.;711,89;m.s.n.m.;M;NC;
02/09/2013 08:00:00;E012TEMPMED;22,70;ºC;22,70;ºC;M;NC;
03/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
03/09/2013 08:00:00;E012NEMBA;711,87;m.s.n.m.;711,87;m.s.n.m.;M;NC;
03/09/2013 08:00:00;E012TEMPMED;22,50;ºC;22,50;ºC;M;NC;
04/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/09/2013 08:00:00;E012NEMBA;711,85;m.s.n.m.;711,85;m.s.n.m.;M;NC;
04/09/2013 08:00:00;E012TEMPMED;22,40;ºC;22,40;ºC;M;NC;
05/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
05/09/2013 08:00:00;E012NEMBA;711,84;m.s.n.m.;711,84;m.s.n.m.;M;NC;
05/09/2013 08:00:00;E012TEMPMED;22,40;ºC;22,40;ºC;M;NC;
06/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/09/2013 08:00:00;E012NEMBA;711,82;m.s.n.m.;711,82;m.s.n.m.;M;NC;
06/09/2013 08:00:00;E012TEMPMED;21,30;ºC;21,30;ºC;M;NC;
07/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/09/2013 08:00:00;E012NEMBA;711,80;m.s.n.m.;711,80;m.s.n.m.;M;NC;
07/09/2013 08:00:00;E012TEMPMED;18,30;ºC;18,30;ºC;M;NC;
08/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/09/2013 08:00:00;E012NEMBA;711,78;m.s.n.m.;711,78;m.s.n.m.;M;NC;
08/09/2013 08:00:00;E012TEMPMED;19,80;ºC;19,80;ºC;M;NC;
09/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/09/2013 08:00:00;E012NEMBA;711,76;m.s.n.m.;711,76;m.s.n.m.;M;NC;
09/09/2013 08:00:00;E012TEMPMED;20,60;ºC;20,60;ºC;M;NC;
10/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
10/09/2013 08:00:00;E012NEMBA;711,75;m.s.n.m.;711,75;m.s.n.m.;M;NC;
10/09/2013 08:00:00;E012TEMPMED;0,00;ºC;0,00;ºC;M;NC;
11/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
11/09/2013 08:00:00;E012NEMBA;711,73;m.s.n.m.;711,73;m.s.n.m.;M;NC;
11/09/2013 08:00:00;E012TEMPMED;23,10;ºC;23,10;ºC;M;NC;
12/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
12/09/2013 08:00:00;E012NEMBA;711,71;m.s.n.m.;711,71;m.s.n.m.;M;NC;
12/09/2013 08:00:00;E012TEMPMED;21,80;ºC;21,80;ºC;M;NC;
13/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/09/2013 08:00:00;E012NEMBA;711,69;m.s.n.m.;711,69;m.s.n.m.;M;NC;
13/09/2013 08:00:00;E012TEMPMED;21,60;ºC;21,60;ºC;M;NC;
14/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/09/2013 08:00:00;E012NEMBA;711,68;m.s.n.m.;711,68;m.s.n.m.;M;NC;
14/09/2013 08:00:00;E012TEMPMED;21,80;ºC;21,80;ºC;M;NC;
15/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
15/09/2013 08:00:00;E012NEMBA;711,66;m.s.n.m.;711,66;m.s.n.m.;M;NC;
15/09/2013 08:00:00;E012TEMPMED;22,80;ºC;22,80;ºC;M;NC;
16/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
16/09/2013 08:00:00;E012NEMBA;711,64;m.s.n.m.;711,64;m.s.n.m.;M;NC;
16/09/2013 08:00:00;E012TEMPMED;22,70;ºC;22,70;ºC;M;NC;
17/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
17/09/2013 08:00:00;E012NEMBA;711,62;m.s.n.m.;711,62;m.s.n.m.;M;NC;
17/09/2013 08:00:00;E012TEMPMED;22,80;ºC;22,80;ºC;M;NC;
18/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/09/2013 08:00:00;E012NEMBA;711,60;m.s.n.m.;711,60;m.s.n.m.;M;NC;
18/09/2013 08:00:00;E012TEMPMED;20,30;ºC;20,30;ºC;M;NC;
19/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/09/2013 08:00:00;E012NEMBA;711,59;m.s.n.m.;711,59;m.s.n.m.;M;NC;
19/09/2013 08:00:00;E012TEMPMED;20,10;ºC;20,10;ºC;M;NC;
20/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
20/09/2013 08:00:00;E012NEMBA;711,58;m.s.n.m.;711,58;m.s.n.m.;M;NC;
20/09/2013 08:00:00;E012TEMPMED;20,00;ºC;20,00;ºC;M;NC;
21/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
21/09/2013 08:00:00;E012NEMBA;711,56;m.s.n.m.;711,56;m.s.n.m.;M;NC;
21/09/2013 08:00:00;E012TEMPMED;19,70;ºC;19,70;ºC;M;NC;
22/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
22/09/2013 08:00:00;E012NEMBA;711,55;m.s.n.m.;711,55;m.s.n.m.;M;NC;
22/09/2013 08:00:00;E012TEMPMED;21,20;ºC;21,20;ºC;M;NC;
23/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
23/09/2013 08:00:00;E012NEMBA;711,53;m.s.n.m.;711,53;m.s.n.m.;M;NC;
23/09/2013 08:00:00;E012TEMPMED;21,70;ºC;21,70;ºC;M;NC;
24/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
24/09/2013 08:00:00;E012NEMBA;711,51;m.s.n.m.;711,51;m.s.n.m.;M;NC;
24/09/2013 08:00:00;E012TEMPMED;21,70;ºC;21,70;ºC;M;NC;
25/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
25/09/2013 08:00:00;E012NEMBA;711,50;m.s.n.m.;711,50;m.s.n.m.;M;NC;
25/09/2013 08:00:00;E012TEMPMED;22,30;ºC;22,30;ºC;M;NC;
26/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
26/09/2013 08:00:00;E012NEMBA;711,48;m.s.n.m.;711,48;m.s.n.m.;M;NC;
26/09/2013 08:00:00;E012TEMPMED;22,40;ºC;22,40;ºC;M;NC;
27/09/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
27/09/2013 08:00:00;E012NEMBA;711,46;m.s.n.m.;711,46;m.s.n.m.;M;NC;
27/09/2013 08:00:00;E012TEMPMED;20,90;ºC;20,90;ºC;M;NC;
28/09/2013 08:00:00;E012LLUVIAS;4,90;l/m²;4,90;l/m²;M;NC;
28/09/2013 08:00:00;E012NEMBA;711,44;m.s.n.m.;711,44;m.s.n.m.;M;NC;
28/09/2013 08:00:00;E012TEMPMED;19,80;ºC;19,80;ºC;M;NC;
29/09/2013 08:00:00;E012LLUVIAS;10,00;l/m²;10,00;l/m²;M;NC;
29/09/2013 08:00:00;E012NEMBA;711,43;m.s.n.m.;711,43;m.s.n.m.;M;NC;
29/09/2013 08:00:00;E012TEMPMED;18,30;ºC;18,30;ºC;M;NC;
30/09/2013 08:00:00;E012LLUVIAS;15,00;l/m²;15,00;l/m²;M;NC;
30/09/2013 08:00:00;E012NEMBA;711,42;m.s.n.m.;711,42;m.s.n.m.;M;NC;
30/09/2013 08:00:00;E012TEMPMED;18,60;ºC;18,60;ºC;M;NC;
01/10/2013 08:00:00;E012LLUVIAS;2,30;l/m²;2,30;l/m²;M;NC;
01/10/2013 08:00:00;E012NEMBA;711,42;m.s.n.m.;711,42;m.s.n.m.;M;NC;
01/10/2013 08:00:00;E012TEMPMED;20,70;ºC;20,70;ºC;M;NC;
02/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
02/10/2013 08:00:00;E012NEMBA;711,41;m.s.n.m.;711,41;m.s.n.m.;M;NC;
02/10/2013 08:00:00;E012TEMPMED;21,50;ºC;21,50;ºC;M;NC;
03/10/2013 08:00:00;E012LLUVIAS;3,20;l/m²;3,20;l/m²;M;NC;
03/10/2013 08:00:00;E012NEMBA;711,40;m.s.n.m.;711,40;m.s.n.m.;M;NC;
03/10/2013 08:00:00;E012TEMPMED;19,30;ºC;19,30;ºC;M;NC;
04/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/10/2013 08:00:00;E012NEMBA;711,39;m.s.n.m.;711,39;m.s.n.m.;M;NC;
04/10/2013 08:00:00;E012TEMPMED;19,30;ºC;19,30;ºC;M;NC;
05/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
05/10/2013 08:00:00;E012NEMBA;711,38;m.s.n.m.;711,38;m.s.n.m.;M;NC;
05/10/2013 08:00:00;E012TEMPMED;19,40;ºC;19,40;ºC;M;NC;
06/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/10/2013 08:00:00;E012NEMBA;711,37;m.s.n.m.;711,37;m.s.n.m.;M;NC;
06/10/2013 08:00:00;E012TEMPMED;19,50;ºC;19,50;ºC;M;NC;
07/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/10/2013 08:00:00;E012NEMBA;711,35;m.s.n.m.;711,35;m.s.n.m.;M;NC;
07/10/2013 08:00:00;E012TEMPMED;18,90;ºC;18,90;ºC;M;NC;
08/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/10/2013 08:00:00;E012NEMBA;711,34;m.s.n.m.;711,34;m.s.n.m.;M;NC;
08/10/2013 08:00:00;E012TEMPMED;18,00;ºC;18,00;ºC;M;NC;
09/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/10/2013 08:00:00;E012NEMBA;711,32;m.s.n.m.;711,32;m.s.n.m.;M;NC;
09/10/2013 08:00:00;E012TEMPMED;18,50;ºC;18,50;ºC;M;NC;
10/10/2013 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
